StartTime,ErrCode,Repetition
2017/05/13 21:18:30,E620002L,1
2017/05/13 21:20:04,E620002R,2
2017/05/13 21:22:26,E620002R,1
2017/05/14 00:53:11,E620002L,1
2017/05/14 00:53:11,E620002R,1
2017/05/14 01:07:33,E620002L,2
2017/05/14 06:37:12,E620002L,1
2017/05/14 06:38:17,E620002R,1
2017/05/14 06:41:51,E620002R,1
2017/05/15 08:30:52,E620002R,1
2017/05/15 08:30:55,E620002L,1
2017/05/15 08:35:20,E620002R,1
2017/05/15 08:35:28,E620002L,2
2017/05/15 14:46:29,E551010L,1
2017/05/15 14:46:29,E620003R,5
2017/05/16 03:53:01,E620003L,2
2017/05/16 06:09:10,E620002L,1
2017/05/16 06:09:19,E620002R,1
2017/05/16 06:11:08,E620003R,2
2017/05/16 06:12:45,E620002L,3
2017/05/16 06:13:25,E620002R,2
2017/05/16 06:16:29,E620002R,1
2017/05/16 08:58:57,E620002R,1
2017/05/16 09:04:23,E620002L,1
2017/05/16 09:04:24,E620002R,1
2017/05/16 13:14:21,E551502L,1
2017/05/16 13:16:58,E551010R,1
2017/05/17 07:01:56,E620002L,1
2017/05/17 07:01:57,E620002R,2
2017/05/17 07:50:27,E620002R,1
2017/05/17 09:51:32,E620002L,1
2017/05/17 09:51:36,E620002R,1
2017/05/17 09:57:51,E620002L,3
2017/05/17 09:58:31,E620002R,3
2017/05/17 10:13:37,E620002L,1
2017/05/17 10:13:45,E620002R,1
2017/05/17 12:11:32,E551010L,1
2017/05/17 12:11:32,E632501R,1
2017/05/17 16:44:40,E600003R,1
2017/05/17 16:44:40,E620003R,1
2017/05/17 16:44:59,E551010L,1
2017/05/17 17:23:59,E620003L,3
2017/05/17 17:53:46,E551010R,1
2017/05/17 17:53:46,E632104L,1
2017/05/17 23:31:09,E620002L,1
2017/05/17 23:31:09,E620002R,1
2017/05/17 23:33:21,E620002R,1
2017/05/17 23:43:20,E620002R,1
2017/05/18 01:12:23,E620003R,1
2017/05/18 01:12:27,E551502R,1
2017/05/18 01:17:56,E551010L,1
2017/05/18 01:19:32,E620002R,3
2017/05/18 01:20:57,E620002L,3
2017/05/18 01:22:02,E620002R,2
2017/05/18 01:24:12,E620002R,1
2017/05/18 03:33:49,E620002L,2
2017/05/18 03:33:49,E620002R,2
2017/05/18 03:36:35,E620002R,1
2017/05/18 05:08:18,E620002L,1
2017/05/18 05:08:31,E620002R,1
2017/05/18 05:11:44,E620003R,3
2017/05/18 05:12:25,E620002L,1
2017/05/18 08:17:32,E620002R,1
2017/05/18 08:18:15,E620002L,1
2017/05/18 08:21:52,E620002L,2
2017/05/18 09:58:39,E551010L,1
2017/05/18 09:58:41,E620003R,1
2017/05/18 11:00:41,E620002L,1
2017/05/18 11:00:43,E620002R,1
2017/05/18 11:28:42,E600003R,1
2017/05/18 11:28:42,E620003R,1
2017/05/18 11:30:41,E551010L,1
2017/05/18 12:29:57,E620003L,2
2017/05/18 12:59:51,E620002L,1
2017/05/18 12:59:59,E620002R,1
2017/05/18 17:12:45,E620002L,1
2017/05/18 17:12:57,E620002R,2
2017/05/18 19:40:31,E551010L,1
2017/05/18 19:40:31,E632501R,2
2017/05/18 19:43:05,E551010L,1
2017/05/18 21:09:17,E620002R,1
2017/05/18 21:11:53,E620003R,2
2017/05/18 23:51:23,E620002L,2
2017/05/18 23:51:23,E620002R,2
2017/05/19 01:04:20,E620002L,1
2017/05/19 04:31:36,E551010L,1
2017/05/19 04:31:46,E632501R,1
2017/05/19 05:42:11,E620002L,1
